cell_id,intent,archetype,occasion,occasion_archetype,season,gender,formality,time,sample_profile_id
c_04706,pairing_request,sporty,wedding_ceremony,wedding_vibes,spring,male,ceremonial,daytime,p_016_sporty_male
c_04707,pairing_request,sporty,wedding_ceremony,wedding_vibes,spring,female,ceremonial,daytime,p_017_sporty_female
c_04708,pairing_request,sporty,wedding_ceremony,wedding_vibes,summer,male,ceremonial,daytime,p_016_sporty_male
c_04709,pairing_request,sporty,wedding_ceremony,wedding_vibes,summer,female,ceremonial,daytime,p_017_sporty_female
c_04710,pairing_request,sporty,wedding_ceremony,wedding_vibes,autumn,male,ceremonial,daytime,p_016_sporty_male
c_04711,pairing_request,sporty,wedding_ceremony,wedding_vibes,autumn,female,ceremonial,daytime,p_017_sporty_female
c_04712,pairing_request,sporty,wedding_ceremony,wedding_vibes,winter,male,ceremonial,daytime,p_016_sporty_male
c_04713,pairing_request,sporty,wedding_ceremony,wedding_vibes,winter,female,ceremonial,daytime,p_017_sporty_female
c_04714,pairing_request,sporty,wedding_engagement,wedding_vibes,spring,male,ceremonial,evening,p_016_sporty_male
c_04715,pairing_request,sporty,wedding_engagement,wedding_vibes,spring,female,ceremonial,evening,p_017_sporty_female
c_04716,pairing_request,sporty,wedding_engagement,wedding_vibes,summer,male,ceremonial,evening,p_016_sporty_male
c_04717,pairing_request,sporty,wedding_engagement,wedding_vibes,summer,female,ceremonial,evening,p_017_sporty_female
c_04718,pairing_request,sporty,wedding_engagement,wedding_vibes,autumn,male,ceremonial,evening,p_016_sporty_male
c_04719,pairing_request,sporty,wedding_engagement,wedding_vibes,autumn,female,ceremonial,evening,p_017_sporty_female
c_04720,pairing_request,sporty,wedding_engagement,wedding_vibes,winter,male,ceremonial,evening,p_016_sporty_male
c_04721,pairing_request,sporty,wedding_engagement,wedding_vibes,winter,female,ceremonial,evening,p_017_sporty_female
c_04722,pairing_request,sporty,wedding_reception,wedding_vibes,spring,male,ceremonial,evening,p_016_sporty_male
c_04723,pairing_request,sporty,wedding_reception,wedding_vibes,spring,female,ceremonial,evening,p_017_sporty_female
c_04724,pairing_request,sporty,wedding_reception,wedding_vibes,summer,male,ceremonial,evening,p_016_sporty_male
c_04725,pairing_request,sporty,wedding_reception,wedding_vibes,summer,female,ceremonial,evening,p_017_sporty_female
c_04726,pairing_request,sporty,wedding_reception,wedding_vibes,autumn,male,ceremonial,evening,p_016_sporty_male
c_04727,pairing_request,sporty,wedding_reception,wedding_vibes,autumn,female,ceremonial,evening,p_017_sporty_female
c_04728,pairing_request,sporty,wedding_reception,wedding_vibes,winter,male,ceremonial,evening,p_016_sporty_male
c_04729,pairing_request,sporty,wedding_reception,wedding_vibes,winter,female,ceremonial,evening,p_017_sporty_female
c_04730,pairing_request,sporty,sangeet,wedding_vibes,spring,male,ceremonial,evening,p_016_sporty_male
c_04731,pairing_request,sporty,sangeet,wedding_vibes,spring,female,ceremonial,evening,p_017_sporty_female
c_04732,pairing_request,sporty,sangeet,wedding_vibes,summer,male,ceremonial,evening,p_016_sporty_male
c_04733,pairing_request,sporty,sangeet,wedding_vibes,summer,female,ceremonial,evening,p_017_sporty_female
c_04734,pairing_request,sporty,sangeet,wedding_vibes,autumn,male,ceremonial,evening,p_016_sporty_male
c_04735,pairing_request,sporty,sangeet,wedding_vibes,autumn,female,ceremonial,evening,p_017_sporty_female
c_04736,pairing_request,sporty,sangeet,wedding_vibes,winter,male,ceremonial,evening,p_016_sporty_male
c_04737,pairing_request,sporty,sangeet,wedding_vibes,winter,female,ceremonial,evening,p_017_sporty_female
c_04738,pairing_request,sporty,mehndi,wedding_vibes,spring,male,ceremonial,daytime,p_016_sporty_male
c_04739,pairing_request,sporty,mehndi,wedding_vibes,spring,female,ceremonial,daytime,p_017_sporty_female
c_04740,pairing_request,sporty,mehndi,wedding_vibes,summer,male,ceremonial,daytime,p_016_sporty_male
c_04741,pairing_request,sporty,mehndi,wedding_vibes,summer,female,ceremonial,daytime,p_017_sporty_female
c_04742,pairing_request,sporty,mehndi,wedding_vibes,autumn,male,ceremonial,daytime,p_016_sporty_male
c_04743,pairing_request,sporty,mehndi,wedding_vibes,autumn,female,ceremonial,daytime,p_017_sporty_female
c_04744,pairing_request,sporty,mehndi,wedding_vibes,winter,male,ceremonial,daytime,p_016_sporty_male
c_04745,pairing_request,sporty,mehndi,wedding_vibes,winter,female,ceremonial,daytime,p_017_sporty_female
c_04746,pairing_request,trend_forward,daily_office,work_mode,spring,male,smart_casual,daytime,p_018_trend_forward_male
c_04747,pairing_request,trend_forward,daily_office,work_mode,spring,female,smart_casual,daytime,p_019_trend_forward_female
c_04748,pairing_request,trend_forward,daily_office,work_mode,summer,male,smart_casual,daytime,p_018_trend_forward_male
c_04749,pairing_request,trend_forward,daily_office,work_mode,summer,female,smart_casual,daytime,p_019_trend_forward_female
c_04750,pairing_request,trend_forward,daily_office,work_mode,autumn,male,smart_casual,daytime,p_018_trend_forward_male
c_04751,pairing_request,trend_forward,daily_office,work_mode,autumn,female,smart_casual,daytime,p_019_trend_forward_female
c_04752,pairing_request,trend_forward,daily_office,work_mode,winter,male,smart_casual,daytime,p_018_trend_forward_male
c_04753,pairing_request,trend_forward,daily_office,work_mode,winter,female,smart_casual,daytime,p_019_trend_forward_female
c_04754,pairing_request,trend_forward,formal_office,work_mode,spring,male,formal,daytime,p_018_trend_forward_male
c_04755,pairing_request,trend_forward,formal_office,work_mode,spring,female,formal,daytime,p_019_trend_forward_female
c_04756,pairing_request,trend_forward,formal_office,work_mode,summer,male,formal,daytime,p_018_trend_forward_male
c_04757,pairing_request,trend_forward,formal_office,work_mode,summer,female,formal,daytime,p_019_trend_forward_female
c_04758,pairing_request,trend_forward,formal_office,work_mode,autumn,male,formal,daytime,p_018_trend_forward_male
c_04759,pairing_request,trend_forward,formal_office,work_mode,autumn,female,formal,daytime,p_019_trend_forward_female
c_04760,pairing_request,trend_forward,formal_office,work_mode,winter,male,formal,daytime,p_018_trend_forward_male
c_04761,pairing_request,trend_forward,formal_office,work_mode,winter,female,formal,daytime,p_019_trend_forward_female
c_04762,pairing_request,trend_forward,business_meeting,work_mode,spring,male,formal,daytime,p_018_trend_forward_male
c_04763,pairing_request,trend_forward,business_meeting,work_mode,spring,female,formal,daytime,p_019_trend_forward_female
c_04764,pairing_request,trend_forward,business_meeting,work_mode,summer,male,formal,daytime,p_018_trend_forward_male
c_04765,pairing_request,trend_forward,business_meeting,work_mode,summer,female,formal,daytime,p_019_trend_forward_female
c_04766,pairing_request,trend_forward,business_meeting,work_mode,autumn,male,formal,daytime,p_018_trend_forward_male
c_04767,pairing_request,trend_forward,business_meeting,work_mode,autumn,female,formal,daytime,p_019_trend_forward_female
c_04768,pairing_request,trend_forward,business_meeting,work_mode,winter,male,formal,daytime,p_018_trend_forward_male
c_04769,pairing_request,trend_forward,business_meeting,work_mode,winter,female,formal,daytime,p_019_trend_forward_female
c_04770,pairing_request,trend_forward,interview,work_mode,spring,male,formal,daytime,p_018_trend_forward_male
c_04771,pairing_request,trend_forward,interview,work_mode,spring,female,formal,daytime,p_019_trend_forward_female
c_04772,pairing_request,trend_forward,interview,work_mode,summer,male,formal,daytime,p_018_trend_forward_male
c_04773,pairing_request,trend_forward,interview,work_mode,summer,female,formal,daytime,p_019_trend_forward_female
c_04774,pairing_request,trend_forward,interview,work_mode,autumn,male,formal,daytime,p_018_trend_forward_male
c_04775,pairing_request,trend_forward,interview,work_mode,autumn,female,formal,daytime,p_019_trend_forward_female
c_04776,pairing_request,trend_forward,interview,work_mode,winter,male,formal,daytime,p_018_trend_forward_male
c_04777,pairing_request,trend_forward,interview,work_mode,winter,female,formal,daytime,p_019_trend_forward_female
c_04778,pairing_request,trend_forward,workplace_event,work_mode,spring,male,smart_casual,evening,p_018_trend_forward_male
c_04779,pairing_request,trend_forward,workplace_event,work_mode,spring,female,smart_casual,evening,p_019_trend_forward_female
c_04780,pairing_request,trend_forward,workplace_event,work_mode,summer,male,smart_casual,evening,p_018_trend_forward_male
c_04781,pairing_request,trend_forward,workplace_event,work_mode,summer,female,smart_casual,evening,p_019_trend_forward_female
c_04782,pairing_request,trend_forward,workplace_event,work_mode,autumn,male,smart_casual,evening,p_018_trend_forward_male
c_04783,pairing_request,trend_forward,workplace_event,work_mode,autumn,female,smart_casual,evening,p_019_trend_forward_female
c_04784,pairing_request,trend_forward,workplace_event,work_mode,winter,male,smart_casual,evening,p_018_trend_forward_male
c_04785,pairing_request,trend_forward,workplace_event,work_mode,winter,female,smart_casual,evening,p_019_trend_forward_female
c_04786,pairing_request,trend_forward,weekend_brunch,social_casual,spring,male,casual,daytime,p_018_trend_forward_male
c_04787,pairing_request,trend_forward,weekend_brunch,social_casual,spring,female,casual,daytime,p_019_trend_forward_female
c_04788,pairing_request,trend_forward,weekend_brunch,social_casual,summer,male,casual,daytime,p_018_trend_forward_male
c_04789,pairing_request,trend_forward,weekend_brunch,social_casual,summer,female,casual,daytime,p_019_trend_forward_female
c_04790,pairing_request,trend_forward,weekend_brunch,social_casual,autumn,male,casual,daytime,p_018_trend_forward_male
c_04791,pairing_request,trend_forward,weekend_brunch,social_casual,autumn,female,casual,daytime,p_019_trend_forward_female
c_04792,pairing_request,trend_forward,weekend_brunch,social_casual,winter,male,casual,daytime,p_018_trend_forward_male
c_04793,pairing_request,trend_forward,weekend_brunch,social_casual,winter,female,casual,daytime,p_019_trend_forward_female
c_04794,pairing_request,trend_forward,casual_lunch,social_casual,spring,male,casual,daytime,p_018_trend_forward_male
c_04795,pairing_request,trend_forward,casual_lunch,social_casual,spring,female,casual,daytime,p_019_trend_forward_female
c_04796,pairing_request,trend_forward,casual_lunch,social_casual,summer,male,casual,daytime,p_018_trend_forward_male
c_04797,pairing_request,trend_forward,casual_lunch,social_casual,summer,female,casual,daytime,p_019_trend_forward_female
c_04798,pairing_request,trend_forward,casual_lunch,social_casual,autumn,male,casual,daytime,p_018_trend_forward_male
c_04799,pairing_request,trend_forward,casual_lunch,social_casual,autumn,female,casual,daytime,p_019_trend_forward_female
c_04800,pairing_request,trend_forward,casual_lunch,social_casual,winter,male,casual,daytime,p_018_trend_forward_male
c_04801,pairing_request,trend_forward,casual_lunch,social_casual,winter,female,casual,daytime,p_019_trend_forward_female
c_04802,pairing_request,trend_forward,everyday_casual,social_casual,spring,male,casual,flexible,p_018_trend_forward_male
c_04803,pairing_request,trend_forward,everyday_casual,social_casual,spring,female,casual,flexible,p_019_trend_forward_female
c_04804,pairing_request,trend_forward,everyday_casual,social_casual,summer,male,casual,flexible,p_018_trend_forward_male
c_04805,pairing_request,trend_forward,everyday_casual,social_casual,summer,female,casual,flexible,p_019_trend_forward_female
c_04806,pairing_request,trend_forward,everyday_casual,social_casual,autumn,male,casual,flexible,p_018_trend_forward_male
c_04807,pairing_request,trend_forward,everyday_casual,social_casual,autumn,female,casual,flexible,p_019_trend_forward_female
c_04808,pairing_request,trend_forward,everyday_casual,social_casual,winter,male,casual,flexible,p_018_trend_forward_male
c_04809,pairing_request,trend_forward,everyday_casual,social_casual,winter,female,casual,flexible,p_019_trend_forward_female
c_04810,pairing_request,trend_forward,coffee_meetup,social_casual,spring,male,casual,daytime,p_018_trend_forward_male
c_04811,pairing_request,trend_forward,coffee_meetup,social_casual,spring,female,casual,daytime,p_019_trend_forward_female
c_04812,pairing_request,trend_forward,coffee_meetup,social_casual,summer,male,casual,daytime,p_018_trend_forward_male
c_04813,pairing_request,trend_forward,coffee_meetup,social_casual,summer,female,casual,daytime,p_019_trend_forward_female
c_04814,pairing_request,trend_forward,coffee_meetup,social_casual,autumn,male,casual,daytime,p_018_trend_forward_male
c_04815,pairing_request,trend_forward,coffee_meetup,social_casual,autumn,female,casual,daytime,p_019_trend_forward_female
c_04816,pairing_request,trend_forward,coffee_meetup,social_casual,winter,male,casual,daytime,p_018_trend_forward_male
c_04817,pairing_request,trend_forward,coffee_meetup,social_casual,winter,female,casual,daytime,p_019_trend_forward_female
c_04818,pairing_request,trend_forward,shopping_outing,social_casual,spring,male,casual,daytime,p_018_trend_forward_male
c_04819,pairing_request,trend_forward,shopping_outing,social_casual,spring,female,casual,daytime,p_019_trend_forward_female
c_04820,pairing_request,trend_forward,shopping_outing,social_casual,summer,male,casual,daytime,p_018_trend_forward_male
c_04821,pairing_request,trend_forward,shopping_outing,social_casual,summer,female,casual,daytime,p_019_trend_forward_female
c_04822,pairing_request,trend_forward,shopping_outing,social_casual,autumn,male,casual,daytime,p_018_trend_forward_male
c_04823,pairing_request,trend_forward,shopping_outing,social_casual,autumn,female,casual,daytime,p_019_trend_forward_female
c_04824,pairing_request,trend_forward,shopping_outing,social_casual,winter,male,casual,daytime,p_018_trend_forward_male
c_04825,pairing_request,trend_forward,shopping_outing,social_casual,winter,female,casual,daytime,p_019_trend_forward_female
c_04826,pairing_request,trend_forward,cocktail_party,night_out,spring,male,semi_formal,evening,p_018_trend_forward_male
c_04827,pairing_request,trend_forward,cocktail_party,night_out,spring,female,semi_formal,evening,p_019_trend_forward_female
c_04828,pairing_request,trend_forward,cocktail_party,night_out,summer,male,semi_formal,evening,p_018_trend_forward_male
c_04829,pairing_request,trend_forward,cocktail_party,night_out,summer,female,semi_formal,evening,p_019_trend_forward_female
c_04830,pairing_request,trend_forward,cocktail_party,night_out,autumn,male,semi_formal,evening,p_018_trend_forward_male
c_04831,pairing_request,trend_forward,cocktail_party,night_out,autumn,female,semi_formal,evening,p_019_trend_forward_female
c_04832,pairing_request,trend_forward,cocktail_party,night_out,winter,male,semi_formal,evening,p_018_trend_forward_male
c_04833,pairing_request,trend_forward,cocktail_party,night_out,winter,female,semi_formal,evening,p_019_trend_forward_female
c_04834,pairing_request,trend_forward,rooftop_bar,night_out,spring,male,smart_casual,evening,p_018_trend_forward_male
c_04835,pairing_request,trend_forward,rooftop_bar,night_out,spring,female,smart_casual,evening,p_019_trend_forward_female
c_04836,pairing_request,trend_forward,rooftop_bar,night_out,summer,male,smart_casual,evening,p_018_trend_forward_male
c_04837,pairing_request,trend_forward,rooftop_bar,night_out,summer,female,smart_casual,evening,p_019_trend_forward_female
c_04838,pairing_request,trend_forward,rooftop_bar,night_out,autumn,male,smart_casual,evening,p_018_trend_forward_male
c_04839,pairing_request,trend_forward,rooftop_bar,night_out,autumn,female,smart_casual,evening,p_019_trend_forward_female
c_04840,pairing_request,trend_forward,club_night,night_out,spring,male,smart_casual,evening,p_018_trend_forward_male
c_04841,pairing_request,trend_forward,club_night,night_out,spring,female,smart_casual,evening,p_019_trend_forward_female
c_04842,pairing_request,trend_forward,club_night,night_out,summer,male,smart_casual,evening,p_018_trend_forward_male
c_04843,pairing_request,trend_forward,club_night,night_out,summer,female,smart_casual,evening,p_019_trend_forward_female
c_04844,pairing_request,trend_forward,club_night,night_out,autumn,male,smart_casual,evening,p_018_trend_forward_male
c_04845,pairing_request,trend_forward,club_night,night_out,autumn,female,smart_casual,evening,p_019_trend_forward_female
c_04846,pairing_request,trend_forward,club_night,night_out,winter,male,smart_casual,evening,p_018_trend_forward_male
c_04847,pairing_request,trend_forward,club_night,night_out,winter,female,smart_casual,evening,p_019_trend_forward_female
c_04848,pairing_request,trend_forward,dinner_party,night_out,spring,male,smart_casual,evening,p_018_trend_forward_male
c_04849,pairing_request,trend_forward,dinner_party,night_out,spring,female,smart_casual,evening,p_019_trend_forward_female
c_04850,pairing_request,trend_forward,dinner_party,night_out,summer,male,smart_casual,evening,p_018_trend_forward_male
c_04851,pairing_request,trend_forward,dinner_party,night_out,summer,female,smart_casual,evening,p_019_trend_forward_female
c_04852,pairing_request,trend_forward,dinner_party,night_out,autumn,male,smart_casual,evening,p_018_trend_forward_male
c_04853,pairing_request,trend_forward,dinner_party,night_out,autumn,female,smart_casual,evening,p_019_trend_forward_female
c_04854,pairing_request,trend_forward,dinner_party,night_out,winter,male,smart_casual,evening,p_018_trend_forward_male
c_04855,pairing_request,trend_forward,dinner_party,night_out,winter,female,smart_casual,evening,p_019_trend_forward_female
c_04856,pairing_request,trend_forward,gala_dinner,formal_events,spring,male,ceremonial,evening,p_018_trend_forward_male
c_04857,pairing_request,trend_forward,gala_dinner,formal_events,spring,female,ceremonial,evening,p_019_trend_forward_female
c_04858,pairing_request,trend_forward,gala_dinner,formal_events,summer,male,ceremonial,evening,p_018_trend_forward_male
c_04859,pairing_request,trend_forward,gala_dinner,formal_events,summer,female,ceremonial,evening,p_019_trend_forward_female
c_04860,pairing_request,trend_forward,gala_dinner,formal_events,autumn,male,ceremonial,evening,p_018_trend_forward_male
c_04861,pairing_request,trend_forward,gala_dinner,formal_events,autumn,female,ceremonial,evening,p_019_trend_forward_female
c_04862,pairing_request,trend_forward,gala_dinner,formal_events,winter,male,ceremonial,evening,p_018_trend_forward_male
c_04863,pairing_request,trend_forward,gala_dinner,formal_events,winter,female,ceremonial,evening,p_019_trend_forward_female
c_04864,pairing_request,trend_forward,award_ceremony,formal_events,spring,male,ceremonial,evening,p_018_trend_forward_male
c_04865,pairing_request,trend_forward,award_ceremony,formal_events,spring,female,ceremonial,evening,p_019_trend_forward_female
c_04866,pairing_request,trend_forward,award_ceremony,formal_events,summer,male,ceremonial,evening,p_018_trend_forward_male
c_04867,pairing_request,trend_forward,award_ceremony,formal_events,summer,female,ceremonial,evening,p_019_trend_forward_female
c_04868,pairing_request,trend_forward,award_ceremony,formal_events,autumn,male,ceremonial,evening,p_018_trend_forward_male
c_04869,pairing_request,trend_forward,award_ceremony,formal_events,autumn,female,ceremonial,evening,p_019_trend_forward_female
c_04870,pairing_request,trend_forward,award_ceremony,formal_events,winter,male,ceremonial,evening,p_018_trend_forward_male
c_04871,pairing_request,trend_forward,award_ceremony,formal_events,winter,female,ceremonial,evening,p_019_trend_forward_female
c_04872,pairing_request,trend_forward,business_dinner,formal_events,spring,male,formal,evening,p_018_trend_forward_male
c_04873,pairing_request,trend_forward,business_dinner,formal_events,spring,female,formal,evening,p_019_trend_forward_female
c_04874,pairing_request,trend_forward,business_dinner,formal_events,summer,male,formal,evening,p_018_trend_forward_male
c_04875,pairing_request,trend_forward,business_dinner,formal_events,summer,female,formal,evening,p_019_trend_forward_female
c_04876,pairing_request,trend_forward,business_dinner,formal_events,autumn,male,formal,evening,p_018_trend_forward_male
c_04877,pairing_request,trend_forward,business_dinner,formal_events,autumn,female,formal,evening,p_019_trend_forward_female
c_04878,pairing_request,trend_forward,business_dinner,formal_events,winter,male,formal,evening,p_018_trend_forward_male
c_04879,pairing_request,trend_forward,business_dinner,formal_events,winter,female,formal,evening,p_019_trend_forward_female
c_04880,pairing_request,trend_forward,festival,festive,spring,male,smart_casual,flexible,p_018_trend_forward_male
c_04881,pairing_request,trend_forward,festival,festive,spring,female,smart_casual,flexible,p_019_trend_forward_female
c_04882,pairing_request,trend_forward,festival,festive,summer,male,smart_casual,flexible,p_018_trend_forward_male
c_04883,pairing_request,trend_forward,festival,festive,summer,female,smart_casual,flexible,p_019_trend_forward_female
c_04884,pairing_request,trend_forward,festival,festive,autumn,male,smart_casual,flexible,p_018_trend_forward_male
c_04885,pairing_request,trend_forward,festival,festive,autumn,female,smart_casual,flexible,p_019_trend_forward_female
c_04886,pairing_request,trend_forward,festival,festive,winter,male,smart_casual,flexible,p_018_trend_forward_male
c_04887,pairing_request,trend_forward,festival,festive,winter,female,smart_casual,flexible,p_019_trend_forward_female
c_04888,pairing_request,trend_forward,diwali,festive,autumn,male,ceremonial,evening,p_018_trend_forward_male
c_04889,pairing_request,trend_forward,diwali,festive,autumn,female,ceremonial,evening,p_019_trend_forward_female
c_04890,pairing_request,trend_forward,holiday_gathering,festive,winter,male,smart_casual,evening,p_018_trend_forward_male
c_04891,pairing_request,trend_forward,holiday_gathering,festive,winter,female,smart_casual,evening,p_019_trend_forward_female
c_04892,pairing_request,trend_forward,beach_day,beach_vacation,spring,male,casual,daytime,p_018_trend_forward_male
c_04893,pairing_request,trend_forward,beach_day,beach_vacation,spring,female,casual,daytime,p_019_trend_forward_female
c_04894,pairing_request,trend_forward,beach_day,beach_vacation,summer,male,casual,daytime,p_018_trend_forward_male
c_04895,pairing_request,trend_forward,beach_day,beach_vacation,summer,female,casual,daytime,p_019_trend_forward_female
c_04896,pairing_request,trend_forward,vacation_dinner,beach_vacation,spring,male,smart_casual,evening,p_018_trend_forward_male
c_04897,pairing_request,trend_forward,vacation_dinner,beach_vacation,spring,female,smart_casual,evening,p_019_trend_forward_female
c_04898,pairing_request,trend_forward,vacation_dinner,beach_vacation,summer,male,smart_casual,evening,p_018_trend_forward_male
c_04899,pairing_request,trend_forward,vacation_dinner,beach_vacation,summer,female,smart_casual,evening,p_019_trend_forward_female
c_04900,pairing_request,trend_forward,travel_day,beach_vacation,spring,male,casual,flexible,p_018_trend_forward_male
c_04901,pairing_request,trend_forward,travel_day,beach_vacation,spring,female,casual,flexible,p_019_trend_forward_female
c_04902,pairing_request,trend_forward,travel_day,beach_vacation,summer,male,casual,flexible,p_018_trend_forward_male
c_04903,pairing_request,trend_forward,travel_day,beach_vacation,summer,female,casual,flexible,p_019_trend_forward_female
c_04904,pairing_request,trend_forward,travel_day,beach_vacation,autumn,male,casual,flexible,p_018_trend_forward_male
c_04905,pairing_request,trend_forward,travel_day,beach_vacation,autumn,female,casual,flexible,p_019_trend_forward_female
c_04906,pairing_request,trend_forward,travel_day,beach_vacation,winter,male,casual,flexible,p_018_trend_forward_male
c_04907,pairing_request,trend_forward,travel_day,beach_vacation,winter,female,casual,flexible,p_019_trend_forward_female
c_04908,pairing_request,trend_forward,first_date,dating,spring,male,smart_casual,evening,p_018_trend_forward_male
c_04909,pairing_request,trend_forward,first_date,dating,spring,female,smart_casual,evening,p_019_trend_forward_female
c_04910,pairing_request,trend_forward,first_date,dating,summer,male,smart_casual,evening,p_018_trend_forward_male
c_04911,pairing_request,trend_forward,first_date,dating,summer,female,smart_casual,evening,p_019_trend_forward_female
c_04912,pairing_request,trend_forward,first_date,dating,autumn,male,smart_casual,evening,p_018_trend_forward_male
c_04913,pairing_request,trend_forward,first_date,dating,autumn,female,smart_casual,evening,p_019_trend_forward_female
c_04914,pairing_request,trend_forward,first_date,dating,winter,male,smart_casual,evening,p_018_trend_forward_male
c_04915,pairing_request,trend_forward,first_date,dating,winter,female,smart_casual,evening,p_019_trend_forward_female
c_04916,pairing_request,trend_forward,date_night,dating,spring,male,smart_casual,evening,p_018_trend_forward_male
c_04917,pairing_request,trend_forward,date_night,dating,spring,female,smart_casual,evening,p_019_trend_forward_female
c_04918,pairing_request,trend_forward,date_night,dating,summer,male,smart_casual,evening,p_018_trend_forward_male
c_04919,pairing_request,trend_forward,date_night,dating,summer,female,smart_casual,evening,p_019_trend_forward_female
c_04920,pairing_request,trend_forward,date_night,dating,autumn,male,smart_casual,evening,p_018_trend_forward_male
c_04921,pairing_request,trend_forward,date_night,dating,autumn,female,smart_casual,evening,p_019_trend_forward_female
c_04922,pairing_request,trend_forward,date_night,dating,winter,male,smart_casual,evening,p_018_trend_forward_male
c_04923,pairing_request,trend_forward,date_night,dating,winter,female,smart_casual,evening,p_019_trend_forward_female
c_04924,pairing_request,trend_forward,anniversary_dinner,dating,spring,male,semi_formal,evening,p_018_trend_forward_male
c_04925,pairing_request,trend_forward,anniversary_dinner,dating,spring,female,semi_formal,evening,p_019_trend_forward_female
c_04926,pairing_request,trend_forward,anniversary_dinner,dating,summer,male,semi_formal,evening,p_018_trend_forward_male
c_04927,pairing_request,trend_forward,anniversary_dinner,dating,summer,female,semi_formal,evening,p_019_trend_forward_female
c_04928,pairing_request,trend_forward,anniversary_dinner,dating,autumn,male,semi_formal,evening,p_018_trend_forward_male
c_04929,pairing_request,trend_forward,anniversary_dinner,dating,autumn,female,semi_formal,evening,p_019_trend_forward_female
c_04930,pairing_request,trend_forward,anniversary_dinner,dating,winter,male,semi_formal,evening,p_018_trend_forward_male
c_04931,pairing_request,trend_forward,anniversary_dinner,dating,winter,female,semi_formal,evening,p_019_trend_forward_female
c_04932,pairing_request,trend_forward,wedding_ceremony,wedding_vibes,spring,male,ceremonial,daytime,p_018_trend_forward_male
c_04933,pairing_request,trend_forward,wedding_ceremony,wedding_vibes,spring,female,ceremonial,daytime,p_019_trend_forward_female
c_04934,pairing_request,trend_forward,wedding_ceremony,wedding_vibes,summer,male,ceremonial,daytime,p_018_trend_forward_male
c_04935,pairing_request,trend_forward,wedding_ceremony,wedding_vibes,summer,female,ceremonial,daytime,p_019_trend_forward_female
c_04936,pairing_request,trend_forward,wedding_ceremony,wedding_vibes,autumn,male,ceremonial,daytime,p_018_trend_forward_male
c_04937,pairing_request,trend_forward,wedding_ceremony,wedding_vibes,autumn,female,ceremonial,daytime,p_019_trend_forward_female
c_04938,pairing_request,trend_forward,wedding_ceremony,wedding_vibes,winter,male,ceremonial,daytime,p_018_trend_forward_male
c_04939,pairing_request,trend_forward,wedding_ceremony,wedding_vibes,winter,female,ceremonial,daytime,p_019_trend_forward_female
c_04940,pairing_request,trend_forward,wedding_engagement,wedding_vibes,spring,male,ceremonial,evening,p_018_trend_forward_male
c_04941,pairing_request,trend_forward,wedding_engagement,wedding_vibes,spring,female,ceremonial,evening,p_019_trend_forward_female
c_04942,pairing_request,trend_forward,wedding_engagement,wedding_vibes,summer,male,ceremonial,evening,p_018_trend_forward_male
c_04943,pairing_request,trend_forward,wedding_engagement,wedding_vibes,summer,female,ceremonial,evening,p_019_trend_forward_female
c_04944,pairing_request,trend_forward,wedding_engagement,wedding_vibes,autumn,male,ceremonial,evening,p_018_trend_forward_male
c_04945,pairing_request,trend_forward,wedding_engagement,wedding_vibes,autumn,female,ceremonial,evening,p_019_trend_forward_female
c_04946,pairing_request,trend_forward,wedding_engagement,wedding_vibes,winter,male,ceremonial,evening,p_018_trend_forward_male
c_04947,pairing_request,trend_forward,wedding_engagement,wedding_vibes,winter,female,ceremonial,evening,p_019_trend_forward_female
c_04948,pairing_request,trend_forward,wedding_reception,wedding_vibes,spring,male,ceremonial,evening,p_018_trend_forward_male
c_04949,pairing_request,trend_forward,wedding_reception,wedding_vibes,spring,female,ceremonial,evening,p_019_trend_forward_female
c_04950,pairing_request,trend_forward,wedding_reception,wedding_vibes,summer,male,ceremonial,evening,p_018_trend_forward_male
c_04951,pairing_request,trend_forward,wedding_reception,wedding_vibes,summer,female,ceremonial,evening,p_019_trend_forward_female
c_04952,pairing_request,trend_forward,wedding_reception,wedding_vibes,autumn,male,ceremonial,evening,p_018_trend_forward_male
c_04953,pairing_request,trend_forward,wedding_reception,wedding_vibes,autumn,female,ceremonial,evening,p_019_trend_forward_female
c_04954,pairing_request,trend_forward,wedding_reception,wedding_vibes,winter,male,ceremonial,evening,p_018_trend_forward_male
c_04955,pairing_request,trend_forward,wedding_reception,wedding_vibes,winter,female,ceremonial,evening,p_019_trend_forward_female
c_04956,pairing_request,trend_forward,sangeet,wedding_vibes,spring,male,ceremonial,evening,p_018_trend_forward_male
c_04957,pairing_request,trend_forward,sangeet,wedding_vibes,spring,female,ceremonial,evening,p_019_trend_forward_female
c_04958,pairing_request,trend_forward,sangeet,wedding_vibes,summer,male,ceremonial,evening,p_018_trend_forward_male
c_04959,pairing_request,trend_forward,sangeet,wedding_vibes,summer,female,ceremonial,evening,p_019_trend_forward_female
c_04960,pairing_request,trend_forward,sangeet,wedding_vibes,autumn,male,ceremonial,evening,p_018_trend_forward_male
c_04961,pairing_request,trend_forward,sangeet,wedding_vibes,autumn,female,ceremonial,evening,p_019_trend_forward_female
c_04962,pairing_request,trend_forward,sangeet,wedding_vibes,winter,male,ceremonial,evening,p_018_trend_forward_male
c_04963,pairing_request,trend_forward,sangeet,wedding_vibes,winter,female,ceremonial,evening,p_019_trend_forward_female
