,name,description,image,url,offers/price,store
52,100% Cotton Wide Leg Pleated Trousers,"name: 100% Cotton Wide Leg Pleated Trousers, brand/slogan: Tiyana, description:We designed these trousers for days when simplicity makes the strongest statement. These high-waist wide-leg trousers embody effortless refinement with their clean front and fluid drape. Designed to flatter while keeping comfort at the core, they move with quiet confidence, a modern essential that proves minimalism never goes out of style., detailedDescription: <article>

<p>We designed these trousers for days when simplicity makes the strongest statement. These high-waist wide-leg trousers embody effortless refinement with their clean front and fluid drape. Designed to flatter while keeping comfort at the core, they move with quiet confidence, a modern essential that proves minimalism never goes out of style.</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/BTC_btm_002-7162.jpg?v=1763628559&width=1440&crop=center,https://www.virgio.com/products/work-edit-tiyana-cotton-wide-leg-pleated-trousers,2190.0,Virgio
53,Cotton Notch Placket Boxy Shirt,"name: Cotton Notch Placket Boxy Shirt, brand/slogan: Ayani, description:Cotton - This is pure, natural cotton that's ultra-breathable, irresistibly soft, and better with every wear. Keeps you cool in the heat, cozy in the breeze, and is responsibly sourced - A win for the planet!, detailedDescription: <article>

<p>Cotton - This is pure, natural cotton that's ultra-breathable, irresistibly soft, and better with every wear. Keeps you cool in the heat, cozy in the breeze, and is responsibly sourced - A win for the planet!</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/btc_217_navy_shirt-39743.jpg?v=1765889239&width=1440&crop=center,https://www.virgio.com/products/btc7-ayani-cotton-notch-placket-boxy-shirt,1790.0,Virgio
54,100% Cotton Schiffli Collared Top,"name: 100% Cotton Schiffli Collared Top, brand/slogan: Tahmineh, description:Cotton - This is pure, natural cotton that's ultra-breathable, irresistibly soft, and better with every wear. Keeps you cool in the heat, cozy in the breeze, and is responsibly sourced - A win for the planet!, detailedDescription: <article>

<p>Cotton - This is pure, natural cotton that's ultra-breathable, irresistibly soft, and better with every wear. Keeps you cool in the heat, cozy in the breeze, and is responsibly sourced - A win for the planet!</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/2025_May28_BTC_Vergio_1484_copy.jpg?v=1753431388&width=1440&crop=center,https://www.virgio.com/products/btc-boho-tahmineh-cotton-schiffli-collared-top,1299.0,Virgio
55,Viscose Fit And Flare Dress With Cutouts,"name: Viscose Fit And Flare Dress With Cutouts, brand/slogan: Manjula, description:-

Maxi fit-and-flare silhouette with underbust seam

-

Side cutouts at underbust for subtle allure

-

Smocked back panel provides comfortable fit

-

Sweetheart neckline and volume sleeves with elastic cuffs

-

Gold lurex linear dobby fabric adds festive shimmer, detailedDescription: <article>

<p>-</p>

<p>Maxi fit-and-flare silhouette with underbust seam</p>

<p>-</p>

<p>Side cutouts at underbust for subtle allure</p>

<p>-</p>

<p>Smocked back panel provides comfortable fit</p>

<p>-</p>

<p>Sweetheart neckline and volume sleeves with elastic cuffs</p>

<p>-</p>

<p>Gold lurex linear dobby fabric adds festive shimmer</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/2025_Sept24_VirgioBTC--1116.jpg?v=1759147343&width=1440&crop=center,https://www.virgio.com/products/btc-fusion-manjula-viscose-fit-and-flare-dress-with-cutouts,1499.0,Virgio
56,Cotton One Shoulder Bow Gown,"name: Cotton One Shoulder Bow Gown, brand/slogan: Brina, description:-

Woven cotton fabric

-

One shoulder neckline

-

Bow detail

-

Fitted bodice

-

Fit and flare shape

-

High low hem

-

Concealed side zip

-

Opaque finish, detailedDescription: <article>

<p>-</p>

<p>Woven cotton fabric</p>

<p>-</p>

<p>One shoulder neckline</p>

<p>-</p>

<p>Bow detail</p>

<p>-</p>

<p>Fitted bodice</p>

<p>-</p>

<p>Fit and flare shape</p>

<p>-</p>

<p>High low hem</p>

<p>-</p>

<p>Concealed side zip</p>

<p>-</p>

<p>Opaque finish</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/btc_party_4023-41008.jpg?v=1765886086&width=1440&crop=center,https://www.virgio.com/products/btc7-brina-cotton-one-shoulder-bow-gown,3590.0,Virgio
57,Viscose Frill Sleeve Midi Dress,"name: Viscose Frill Sleeve Midi Dress, brand/slogan: Atiya, description:Why We Made This

We made this dress to create an effortless piece that feels feminine, comfortable, and easy to wear for everyday moments. The frill sleeves add soft movement, while the fit and flare shape offers a naturally flattering silhouette. Its flowy hem brings charm without feeling fussy. Designed for days when you want to look put together with minimal effort, this dress blends comfort and style for brunches, casual outings, and relaxed daytime plans., detailedDescription: <article>

<h2>Why We Made This</h2>

<p>We made this dress to create an effortless piece that feels feminine, comfortable, and easy to wear for everyday moments. The frill sleeves add soft movement, while the fit and flare shape offers a naturally flattering silhouette. Its flowy hem brings charm without feeling fussy. Designed for days when you want to look put together with minimal effort, this dress blends comfort and style for brunches, casual outings, and relaxed daytime plans.</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/btc_114307_black_dress-38387.jpg?v=1765888225&width=1440&crop=center,https://www.virgio.com/products/btc7-atiya-viscose-frill-sleeve-midi-dress,3390.0,Virgio
58,100% Cotton Shirt With Collar Detail,"name: 100% Cotton Shirt With Collar Detail, brand/slogan: Katarzyna, description:Cotton - This is pure, natural cotton that's ultra-breathable, irresistibly soft, and better with every wear. Keeps you cool in the heat, cozy in the breeze, and is responsibly sourced - A win for the planet!, detailedDescription: <article>

<p>Cotton - This is pure, natural cotton that's ultra-breathable, irresistibly soft, and better with every wear. Keeps you cool in the heat, cozy in the breeze, and is responsibly sourced - A win for the planet!</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/BTC_VWSH201-6795.jpg?v=1763636831&width=1440&crop=center,https://www.virgio.com/products/btc4-katarzyna-work-wear-100-cotton-shirt-with-collar-detail,1590.0,Virgio
59,100% Cotton Satin Pleated Wide Leg Pants,"name: 100% Cotton Satin Pleated Wide Leg Pants, brand/slogan: Virgio logo, description:-

100% cotton satin

-

Wide leg pants

-

Pleat detail

-

Flared silhouette

-

Concealed zip

-

Woven

-

Solid white

-

Maxi length

-

Elegant fit, detailedDescription: <article>

<p>-</p>

<p>100% cotton satin</p>

<p>-</p>

<p>Wide leg pants</p>

<p>-</p>

<p>Pleat detail</p>

<p>-</p>

<p>Flared silhouette</p>

<p>-</p>

<p>Concealed zip</p>

<p>-</p>

<p>Woven</p>

<p>-</p>

<p>Solid white</p>

<p>-</p>

<p>Maxi length</p>

<p>-</p>

<p>Elegant fit</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val_-core_1542_bottom-1287_206b5b63-a636-4dcc-8339-e77854ca9500.jpg?v=1768826414&width=1440&crop=center,https://www.virgio.com/products/jan1-somy-cotton-satin-pleated-wide-leg-pants,1590.0,Virgio
60,100% Viscose Button Down Shirt,"name: 100% Viscose Button Down Shirt, brand/slogan: Sam, description:-

Classic shirt collar

-

Long cuffed sleeves

-

Curved hem for polished look

-

100% Viscosebreathable with a natural drape, detailedDescription: <article>

<p>-</p>

<p>Classic shirt collar</p>

<p>-</p>

<p>Long cuffed sleeves</p>

<p>-</p>

<p>Curved hem for polished look</p>

<p>-</p>

<p>100% Viscosebreathable with a natural drape</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/sh_4240_white-7297.jpg?v=1766131555&width=1440&crop=center,https://www.virgio.com/products/nb1-esin-viscose-button-down-shirt,1190.0,Virgio
61,100% Cotton Butterfly Sleeve Mini,"name: 100% Cotton Butterfly Sleeve Mini, brand/slogan: Rovy, description:-

100% Cotton slub woven fabric

-

V-neckline with butterfly sleeves

-

A-line mini silhouette

-

Comfortable, easy pull-on style, detailedDescription: <article>

<p>-</p>

<p>100% Cotton slub  woven fabric</p>

<p>-</p>

<p>V-neckline with butterfly sleeves</p>

<p>-</p>

<p>A-line mini silhouette</p>

<p>-</p>

<p>Comfortable, easy pull-on style</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4303_brown-0583.jpg?v=1769506454&width=1440&crop=center,https://www.virgio.com/products/jan1-rovy-cotton-butterfly-sleeve-mini,1790.0,Virgio
62,100% Cotton Satin Button Detail Jumpsuit,"name: 100% Cotton Satin Button Detail Jumpsuit, brand/slogan: Sosna, description:-

100% cotton satin

-

Tube jumpsuit

-

Detachable straps

-

Back smocking

-

Pleated bodice

-

Gold button detail

-

Square neckline

-

Concealed zip

-

Party

-

Brunch

-

Evening., detailedDescription: <article>

<p>-</p>

<p>100% cotton satin</p>

<p>-</p>

<p>Tube jumpsuit</p>

<p>-</p>

<p>Detachable straps</p>

<p>-</p>

<p>Back smocking</p>

<p>-</p>

<p>Pleated bodice</p>

<p>-</p>

<p>Gold button detail</p>

<p>-</p>

<p>Square neckline</p>

<p>-</p>

<p>Concealed zip</p>

<p>-</p>

<p>Party</p>

<p>-</p>

<p>Brunch</p>

<p>-</p>

<p>Evening.</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val-core_1536_blk-0337.jpg?v=1768826896&width=1440&crop=center,https://www.virgio.com/products/jan1-sosna-cotton-satin-button-detail-jumpsuit,2190.0,Virgio
63,100% Cotton Satin Collared Mini Dress,"name: 100% Cotton Satin Collared Mini Dress, brand/slogan: Sasel, description:Cotton - This is pure, natural cotton that's ultra-breathable, irresistibly soft, and better with every wear. Keeps you cool in the heat, cozy in the breeze, and is responsibly sourced - A win for the planet!, detailedDescription: <article>

<p>Cotton - This is pure, natural cotton that's ultra-breathable, irresistibly soft, and better with every wear. Keeps you cool in the heat, cozy in the breeze, and is responsibly sourced - A win for the planet!</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/A7.png?v=1769080100&width=1440&crop=center,https://www.virgio.com/products/jan1-sasel-cotton-satin-collared-mini-dress,1590.0,Virgio
64,100% Cotton Satin Pleated Wide Leg Pants,"name: 100% Cotton Satin Pleated Wide Leg Pants, brand/slogan: Virgio logo, description:-

100% cotton satin

-

Wide leg pants

-

Pleat detail

-

Flared silhouette

-

Concealed zip

-

Woven

-

Solid white

-

Maxi length

-

Elegant fit, detailedDescription: <article>

<p>-</p>

<p>100% cotton satin</p>

<p>-</p>

<p>Wide leg pants</p>

<p>-</p>

<p>Pleat detail</p>

<p>-</p>

<p>Flared silhouette</p>

<p>-</p>

<p>Concealed zip</p>

<p>-</p>

<p>Woven</p>

<p>-</p>

<p>Solid white</p>

<p>-</p>

<p>Maxi length</p>

<p>-</p>

<p>Elegant fit</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val-core_1541_bottom_wh-0193.jpg?v=1768825985&width=1440&crop=center,https://www.virgio.com/products/jan1-somla-cotton-satin-pleated-wide-leg-pants,1590.0,Virgio
65,100% Cotton Cut-Out Sweetheart Maxi,"name: 100% Cotton Cut-Out Sweetheart Maxi, brand/slogan: Virgio logo, description:-

100% Cotton woven fabric

-

Sweetheart neckline with shoulder straps

-

Waist cut-out detail for statement look

-

Fit & flare maxi silhouette with concealed zip, detailedDescription: <article>

<p>-</p>

<p>100% Cotton woven fabric</p>

<p>-</p>

<p>Sweetheart neckline with shoulder straps</p>

<p>-</p>

<p>Waist cut-out detail for statement look</p>

<p>-</p>

<p>Fit &amp; flare maxi silhouette with concealed zip</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val-core_8034_blk_print-1954.jpg?v=1768816959&width=1440&crop=center,https://www.virgio.com/products/jan1-sanen-cotton-cut-out-sweetheart-maxi,1790.0,Virgio
66,100% Viscose Relaxed Hoodie Shirt,"name: 100% Viscose Relaxed Hoodie Shirt, brand/slogan: Emira, description:-

98% Viscose 2% Poly Lurex woven fabric for lightweight comfort

-

Attached hoodie for a relaxed, modern touch

-

Long cuffed sleeves for a polished finish

-

Longline boxy fit with curved hem for easy layering, detailedDescription: <article>

<p>-</p>

<p>98% Viscose 2% Poly Lurex woven fabric for lightweight comfort</p>

<p>-</p>

<p>Attached hoodie for a relaxed, modern touch</p>

<p>-</p>

<p>Long cuffed sleeves for a polished finish</p>

<p>-</p>

<p>Longline boxy fit with curved hem for easy layering</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/5332_hoodie_sh-19643.jpg?v=1766064133&width=1440&crop=center,https://www.virgio.com/products/nb1-emira-viscose-relaxed-hoodie-shirt,1390.0,Virgio
67,100% Viscose Fit & Flare Maxi Dress,"name: 100% Viscose Fit & Flare Maxi Dress, brand/slogan: Virgio logo, description:-

100% viscose

-

Maxi dress

-

Square neckline

-

Sleeveless

-

Fit & flare

-

Flared silhouette

-

Back smocking

-

Concealed zip, detailedDescription: <article>

<p>-</p>

<p>100% viscose</p>

<p>-</p>

<p>Maxi dress</p>

<p>-</p>

<p>Square neckline</p>

<p>-</p>

<p>Sleeveless</p>

<p>-</p>

<p>Fit &amp; flare</p>

<p>-</p>

<p>Flared silhouette</p>

<p>-</p>

<p>Back smocking</p>

<p>-</p>

<p>Concealed zip</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val-_core_1543_red-0565_2c3c8ecd-e216-46f0-9cc9-dd4edcfc0edb.jpg?v=1769673704&width=1440&crop=center,https://www.virgio.com/products/jan1-sonla-viscose-fit-flare-maxi-dress,1990.0,Virgio
68,100% Cotton Satin Button Detail Jumpsuit,"name: 100% Cotton Satin Button Detail Jumpsuit, brand/slogan: Virgio logo, description:-

100% cotton satin

-

Tube jumpsuit

-

Detachable straps

-

Back smocking

-

Pleated bodice

-

Gold button detail

-

Square neckline

-

Concealed zip

-

Party

-

Brunch

-

Evening., detailedDescription: <article>

<p>-</p>

<p>100% cotton satin</p>

<p>-</p>

<p>Tube jumpsuit</p>

<p>-</p>

<p>Detachable straps</p>

<p>-</p>

<p>Back smocking</p>

<p>-</p>

<p>Pleated bodice</p>

<p>-</p>

<p>Gold button detail</p>

<p>-</p>

<p>Square neckline</p>

<p>-</p>

<p>Concealed zip</p>

<p>-</p>

<p>Party</p>

<p>-</p>

<p>Brunch</p>

<p>-</p>

<p>Evening.</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val-_core_1536_red-0500.jpg?v=1768827221&width=1440&crop=center,https://www.virgio.com/products/jan1-sory-cotton-satin-button-detail-jumpsuit,2190.0,Virgio
69,100% Cotton Boxy Mock Placket Tunic,"name: 100% Cotton Boxy Mock Placket Tunic, brand/slogan: Virgio logo, description:-

100% Cotton woven fabric for soft, breathable comfort

-

Mandarin collar with mock placket for minimal structure

-

Long cuffed sleeves for a refined finish

-

Longline boxy silhouette for relaxed everyday wear, detailedDescription: <article>

<p>-</p>

<p>100% Cotton woven fabric for soft, breathable comfort</p>

<p>-</p>

<p>Mandarin collar with mock placket for minimal structure</p>

<p>-</p>

<p>Long cuffed sleeves for a refined finish</p>

<p>-</p>

<p>Longline boxy silhouette for relaxed everyday wear</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/sh43195-14976.jpg?v=1766129926&width=1440&crop=center,https://www.virgio.com/products/nb1-enisa-cotton-boxy-mock-placket-tunic,1390.0,Virgio
70,100% Cotton Smocked High Neck Shirt,"name: 100% Cotton Smocked High Neck Shirt, brand/slogan: Virgio logo, description:-

100% Cotton woven fabric

-

Smocked high neck detail

-

Bishop sleeves with soft volume

-

Button-down front with regular fit, detailedDescription: <article>

<p>-</p>

<p>100% Cotton woven fabric</p>

<p>-</p>

<p>Smocked high neck detail</p>

<p>-</p>

<p>Bishop sleeves with soft volume</p>

<p>-</p>

<p>Button-down front with regular fit</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/core_4317555-0093.jpg?v=1769514177&width=1440&crop=center,https://www.virgio.com/products/jan1-salis-cotton-smocked-high-neck-shirt,1990.0,Virgio
71,100% Cotton Off-Shoulder Mini Dress,"name: 100% Cotton Off-Shoulder Mini Dress, brand/slogan: Virgio logo, description:-

Off-shoulder neckline with ruffle trim

-

mocked stretch bodice

-

Short sleeves with frilled edging

-

Made with 100% cotton, detailedDescription: <article>

<p>-</p>

<p>Off-shoulder neckline with ruffle trim</p>

<p>-</p>

<p>mocked stretch bodice</p>

<p>-</p>

<p>Short sleeves with frilled edging</p>

<p>-</p>

<p>Made with 100% cotton</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/core6035reddress-39694.jpg?v=1766055814&width=1440&crop=center,https://www.virgio.com/products/nb1-kivia-cotton-off-shoulder-mini-dress,1295.0,Virgio
72,100% Cotton Satin Pleated Maxi Skirt,"name: 100% Cotton Satin Pleated Maxi Skirt, brand/slogan: Sodla, description:Cotton - This is pure, natural cotton that's ultra-breathable, irresistibly soft, and better with every wear. Keeps you cool in the heat, cozy in the breeze, and is responsibly sourced - A win for the planet!, detailedDescription: <article>

<p>Cotton - This is pure, natural cotton that's ultra-breathable, irresistibly soft, and better with every wear. Keeps you cool in the heat, cozy in the breeze, and is responsibly sourced - A win for the planet!</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val_1540_sk_core-0134_34f71781-36d5-4eda-945e-f2bf6246e05c.jpg?v=1769084334&width=1440&crop=center,https://www.virgio.com/products/jan1-sodla-cotton-satin-pleated-maxi-skirt,1590.0,Virgio
73,100% Cotton Fit & Flare Pleated Shirt Midi Dress,"name: 100% Cotton Fit & Flare Pleated Shirt Midi Dress, brand/slogan: Daniah, description:-

100% Cotton woven fabric for structured comfort

-

Pleated detailing for added dimension

-

Sleeveless shirt collar design

-

Fit-and-flare midi silhouette for defined shape, detailedDescription: <article>

<p>-</p>

<p>100% Cotton woven fabric for structured comfort</p>

<p>-</p>

<p>Pleated detailing for added dimension</p>

<p>-</p>

<p>Sleeveless shirt collar design</p>

<p>-</p>

<p>Fit-and-flare midi silhouette for defined shape</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/7106_PURPLE555-15396.jpg?v=1766058558&width=1440&crop=center,https://www.virgio.com/products/nb1-daniah-cotton-fit-flare-pleated-shirt-midi-dress,1590.0,Virgio
74,100% Cotton Satin Pleated Maxi Skirt,"name: 100% Cotton Satin Pleated Maxi Skirt, brand/slogan: Sodah, description:-

100% cotton satin

-

Maxi skirt

-

Pleated waist

-

Slit detail

-

Flared silhouette

-

Concealed zip

-

Solid red

-

Dinner

-

Date night

-

Brunch, detailedDescription: <article>

<p>-</p>

<p>100% cotton satin</p>

<p>-</p>

<p>Maxi skirt</p>

<p>-</p>

<p>Pleated waist</p>

<p>-</p>

<p>Slit detail</p>

<p>-</p>

<p>Flared silhouette</p>

<p>-</p>

<p>Concealed zip</p>

<p>-</p>

<p>Solid red</p>

<p>-</p>

<p>Dinner</p>

<p>-</p>

<p>Date night</p>

<p>-</p>

<p>Brunch</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val-_core_1538_bottom-0990.jpg?v=1768819087&width=1440&crop=center,https://www.virgio.com/products/jan1-sodah-cotton-satin-pleated-maxi-skirt,1590.0,Virgio
75,100% Cotton Satin Waistcoat With Peplum,"name: 100% Cotton Satin Waistcoat With Peplum, brand/slogan: Savla, description:-

Waistcoat

-

Square neckline

-

Seam detail

-

Peplum waist

-

V-shaped hem

-

Pignose buttons

-

Tailored fit

-

Structured waistcoat, detailedDescription: <article>

<p>-</p>

<p>Waistcoat</p>

<p>-</p>

<p>Square neckline</p>

<p>-</p>

<p>Seam detail</p>

<p>-</p>

<p>Peplum waist</p>

<p>-</p>

<p>V-shaped hem</p>

<p>-</p>

<p>Pignose buttons</p>

<p>-</p>

<p>Tailored fit</p>

<p>-</p>

<p>Structured waistcoat</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/Artboard_49.png?v=1769689353&width=1440&crop=center,https://www.virgio.com/products/jan1-savla-cotton-satin-waistcoat-with-peplum,990.0,Virgio
76,100% Viscose Pull-On Shirt,"name: 100% Viscose Pull-On Shirt, brand/slogan: Virgio logo, description:-

Woven fabric for crisp structure and comfort

-

Shirt collar for a polished workwear finish

-

Extended sleeves with gathers for soft volume

-

Easy pull-on design in a relaxed boxy silhouette, detailedDescription: <article>

<p>-</p>

<p>Woven fabric for crisp structure and comfort</p>

<p>-</p>

<p>Shirt collar for a polished workwear finish</p>

<p>-</p>

<p>Extended sleeves with gathers for soft volume</p>

<p>-</p>

<p>Easy pull-on design in a relaxed boxy silhouette</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4268_Pink_shirt_short_sleeve-20241.jpg?v=1766137589&width=1440&crop=center,https://www.virgio.com/products/nb1-etta-viscose-pull-on-shirt,1190.0,Virgio
77,100% Viscose Cowl Neck Maxi Dress,"name: 100% Viscose Cowl Neck Maxi Dress, brand/slogan: Sorna, description:-

100% viscose

-

Maxi dress

-

Cowl neckline

-

Front & back cowl

-

Sleeveless

-

Fitted silhouette

-

Side seam zip

-

Concealed zip

-

Party

-

Brunch

-

Evening., detailedDescription: <article>

<p>-</p>

<p>100% viscose</p>

<p>-</p>

<p>Maxi dress</p>

<p>-</p>

<p>Cowl neckline</p>

<p>-</p>

<p>Front &amp; back cowl</p>

<p>-</p>

<p>Sleeveless</p>

<p>-</p>

<p>Fitted silhouette</p>

<p>-</p>

<p>Side seam zip</p>

<p>-</p>

<p>Concealed zip</p>

<p>-</p>

<p>Party</p>

<p>-</p>

<p>Brunch</p>

<p>-</p>

<p>Evening.</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val-_core_1544_red-0645_1.jpg?v=1769676779&width=1440&crop=center,https://www.virgio.com/products/jan1-sorna-viscose-cowl-neck-maxi-dress,1990.0,Virgio
78,100% Cotton Butterfly Sleeve Mini,"name: 100% Cotton Butterfly Sleeve Mini, brand/slogan: Saea, description:-

100% Cotton slub woven fabric

-

V-neckline with butterfly sleeves

-

A-line mini silhouette

-

Comfortable, easy pull-on style, detailedDescription: <article>

<p>-</p>

<p>100% Cotton slub  woven fabric</p>

<p>-</p>

<p>V-neckline with butterfly sleeves</p>

<p>-</p>

<p>A-line mini silhouette</p>

<p>-</p>

<p>Comfortable, easy pull-on style</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4303_core-0423.jpg?v=1769501695&width=1440&crop=center,https://www.virgio.com/products/jan1-saea-cotton-butterfly-sleeve-mini,1790.0,Virgio
79,100% Cotton Utility Shacket,"name: 100% Cotton Utility Shacket, brand/slogan: Virgio logo, description:-

100% Cotton twill woven fabric

-

Front patch pockets

-

Button-down front closure

-

Versatile shacket silhouette for layering, detailedDescription: <article>

<p>-</p>

<p>100% Cotton twill woven fabric</p>

<p>-</p>

<p>Front patch pockets</p>

<p>-</p>

<p>Button-down front closure</p>

<p>-</p>

<p>Versatile shacket silhouette for layering</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/CORE_5333_blu-2851.jpg?v=1769512253&width=1440&crop=center,https://www.virgio.com/products/jan1-salel-cotton-utility-shacket,1990.0,Virgio
80,100% Cotton Satin Tube Top with Detachable Strip And Gold Buttons,"name: 100% Cotton Satin Tube Top with Detachable Strip And Gold Buttons, brand/slogan: Virgio logo, description:100% Cotton Satin Tube Top with Detachable Strip And Gold Buttons, detailedDescription: <article>

<p>100% Cotton Satin Tube Top with Detachable Strip  And Gold Buttons</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val-core1542ttopblk-1140.jpg?v=1769162589&width=1440&crop=center,https://www.virgio.com/products/jan1-somah-cotton-satin-tube-top-and-gold-buttons,990.0,Virgio
81,100% Viscose Cowl Neck Maxi Dress,"name: 100% Viscose Cowl Neck Maxi Dress, brand/slogan: Virgio logo, description:-

100% viscose

-

Maxi dress

-

Cowl neckline

-

Front & back cowl

-

Sleeveless

-

Fitted silhouette

-

Side seam zip

-

Concealed zip

-

Party

-

Brunch

-

Evening., detailedDescription: <article>

<p>-</p>

<p>100% viscose</p>

<p>-</p>

<p>Maxi dress</p>

<p>-</p>

<p>Cowl neckline</p>

<p>-</p>

<p>Front &amp; back cowl</p>

<p>-</p>

<p>Sleeveless</p>

<p>-</p>

<p>Fitted silhouette</p>

<p>-</p>

<p>Side seam zip</p>

<p>-</p>

<p>Concealed zip</p>

<p>-</p>

<p>Party</p>

<p>-</p>

<p>Brunch</p>

<p>-</p>

<p>Evening.</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val-core_1544_dress_blk-0261.jpg?v=1768826649&width=1440&crop=center,https://www.virgio.com/products/jan1-sorie-viscose-cowl-neck-maxi-dress,1990.0,Virgio
82,100% Cotton Satin Tube Top with Detachable straps And Gold Buttons,"name: 100% Cotton Satin Tube Top with Detachable straps And Gold Buttons, brand/slogan: Soena, description:100% Cotton Satin Tube Top with Detachable straps And Gold Buttons, detailedDescription: <article>

<p>100% Cotton Satin Tube Top with Detachable straps And Gold Buttons</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val-core_1541_top-0052.jpg?v=1768819555&width=1440&crop=center,https://www.virgio.com/products/jan1-soena-cotton-satin-tube-top-and-gold-buttons,990.0,Virgio
83,100% Cotton Satin Collared Mini Dress,"name: 100% Cotton Satin Collared Mini Dress, brand/slogan: Sasia, description:Cotton - This is pure, natural cotton that's ultra-breathable, irresistibly soft, and better with every wear. Keeps you cool in the heat, cozy in the breeze, and is responsibly sourced - A win for the planet!, detailedDescription: <article>

<p>Cotton - This is pure, natural cotton that's ultra-breathable, irresistibly soft, and better with every wear. Keeps you cool in the heat, cozy in the breeze, and is responsibly sourced - A win for the planet!</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/0729_look.jpg?v=1769171314&width=1440&crop=center,https://www.virgio.com/products/jan1-sasia-cotton-satin-collared-mini-dress,1590.0,Virgio
84,100% Viscose Wrap Tie-Up Top,"name: 100% Viscose Wrap Tie-Up Top, brand/slogan: Esmay, description:-

100% Linen woven fabric for lightweight, breathable comfort

-

V-neck with wrap tie-up detail

-

Long sleeves for versatile coverage

-

Relaxed fit with curved hem for easy styling, detailedDescription: <article>

<p>-</p>

<p>100% Linen woven fabric for lightweight, breathable comfort</p>

<p>-</p>

<p>V-neck with wrap tie-up detail</p>

<p>-</p>

<p>Long sleeves for versatile coverage</p>

<p>-</p>

<p>Relaxed fit with curved hem for easy styling</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/REMOVE_CREASELINE-4263_black_shirt-17927.jpg?v=1766132692&width=1440&crop=center,https://www.virgio.com/products/nb1-esmay-viscose-wrap-tie-up-top,1190.0,Virgio
85,100% Viscose A Line Tiered Dress,"name: 100% Viscose A Line Tiered Dress, brand/slogan: Virgio logo, description:-

Crafted in lightweight 100% viscose

-

A-line mini silhouette

-

Tiered layered design

-

Back button closure

-

Airy movement

-

Flattering fit

-

Perfect for romantic evenings, detailedDescription: <article>

<p>-</p>

<p>Crafted in lightweight 100% viscose</p>

<p>-</p>

<p>A-line mini silhouette</p>

<p>-</p>

<p>Tiered layered design</p>

<p>-</p>

<p>Back button closure</p>

<p>-</p>

<p>Airy movement</p>

<p>-</p>

<p>Flattering fit</p>

<p>-</p>

<p>Perfect for romantic evenings</p>

</article>",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/val-core_1532_polka-1859.jpg?v=1768817580&width=1440&crop=center,https://www.virgio.com/products/jan1-saoy-viscose-a-line-tiered-dress,1790.0,Virgio
